Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-100000.flye.contig_22	1	1	1	1	1	1	109840	109840	109840	109840	109840	109840	1	109840	109840	4804267	46.61	50.54	109840	-	109840	-	109840.0	2511.3	1	-	1	-	0	0	0	0	0	0	1	0 + 1 part	107760	0.043	0.999	0.00	144.23	144.23	1307	2080	-	-	-	-	21.0	0.5	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-100000.flye.contig_23	1	1	1	0	0	0	9096	9096	9096	0	0	0	1	9096	9096	4804267	43.82	50.54	9096	-	9096	-	9096.0	17.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	9096	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-100000.flye.contig_24	1	1	1	1	1	0	49437	49437	49437	49437	49437	0	1	49437	49437	4804267	52.05	50.54	49437	-	49437	-	49437.0	508.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	49437	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-100000.flye.contig_2	1	1	1	1	1	1	2985826	2985826	2985826	2985826	2985826	2985826	1	2985826	2985826	4804267	37.93	50.54	2985826	2985826	2985826	-	2985826.0	1855674.7	1	1	1	-	0	0	0	0	0	0	0	0 + 1 part	2985743	0.002	1.000	0.00	2409.64	0.00	83	83	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-100000.flye.contig_3	1	1	1	1	1	1	4753628	4753628	4753628	4753628	4753628	4753628	1	4753628	4753628	4804267	50.56	50.54	4753628	4753628	4753628	4753628	4753628.0	4703522.8	1	1	1	1	2	1	4753628	0	0	0	0	0 + 0 part	0	99.192	0.992	0.00	244.13	348.11	4349553	4725738	4349553	4349553	4349553	4349553	4009595.7	3967332.9	1	1	1	1
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-100000.flye.contig_4	1	1	1	1	1	1	1043414	1043414	1043414	1043414	1043414	1043414	1	1043414	1043414	4804267	66.85	50.54	1043414	-	1043414	-	1043414.0	226613.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	1043414	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-100000.flye.contig_5	1	1	1	0	0	0	6004	6004	6004	0	0	0	1	6004	6004	4804267	50.60	50.54	6004	-	6004	-	6004.0	7.5	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	5921	0.002	1.000	0.00	2409.64	0.00	83	83	-	-	-	-	1.1	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-100000.flye.contig_6	1	1	1	1	1	1	2839932	2839932	2839932	2839932	2839932	2839932	1	2839932	2839932	4804267	37.51	50.54	2839932	2839932	2839932	-	2839932.0	1678760.5	1	1	1	-	0	0	0	0	0	0	0	0 + 1 part	2839841	0.002	1.000	0.00	2197.80	0.00	91	91	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-100000.flye.contig_7	1	1	1	1	1	1	2716931	2716931	2716931	2716931	2716931	2716931	1	2716931	2716931	4804267	32.68	50.54	2716931	2716931	2716931	-	2716931.0	1536491.2	1	1	1	-	0	0	0	0	0	0	0	0 + 1 part	2716837	0.002	1.000	0.00	3191.49	0.00	94	94	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-100000.flye.contig_8	1	1	1	1	0	0	18700	18700	18700	18700	0	0	1	18700	18700	4804267	38.80	50.54	18700	-	18700	-	18700.0	72.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	18700	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-100000.flye.contig_9	1	1	1	1	0	0	15570	15570	15570	15570	0	0	1	15570	15570	4804267	36.43	50.54	15570	-	15570	-	15570.0	50.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	15570	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-100000.flye.medaka1x.contig_10	1	1	1	1	1	1	4040951	4040951	4040951	4040951	4040951	4040951	1	4040951	4040951	4804267	43.97	50.54	4040951	4040951	4040951	-	4040951.0	3398912.9	1	1	1	-	0	0	0	0	0	0	0	0 + 1 part	4040867	0.002	1.012	0.00	2380.95	1190.48	84	84	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-100000.flye.medaka1x.contig_11	1	1	1	1	1	0	34217	34217	34217	34217	34217	0	1	34217	34217	4804267	37.28	50.54	34217	-	34217	-	34217.0	243.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	34217	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-100000.flye.medaka1x.contig_12	1	1	1	1	1	1	2341508	2341508	2341508	2341508	2341508	2341508	1	2341508	2341508	4804267	65.99	50.54	2341508	-	2341508	-	2341508.0	1141206.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	2341508	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-100000.flye.medaka1x.contig_14	1	1	1	1	1	1	1262655	1262655	1262655	1262655	1262655	1262655	1	1262655	1262655	4804267	66.83	50.54	1262655	-	1262655	-	1262655.0	331850.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	1262655	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-100000.flye.medaka1x.contig_15	1	1	1	1	1	1	2236436	2236436	2236436	2236436	2236436	2236436	1	2236436	2236436	4804267	66.04	50.54	2236436	-	2236436	-	2236436.0	1041084.1	1	-	1	-	0	0	0	0	0	0	1	0 + 1 part	2236278	0.003	1.000	0.00	0.00	0.00	80	158	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-100000.flye.medaka1x.contig_16	1	1	1	1	1	0	35343	35343	35343	35343	35343	0	1	35343	35343	4804267	15.00	50.54	35343	-	35343	-	35343.0	260.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	35343	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-100000.flye.medaka1x.contig_19	1	1	1	1	1	1	52023	52023	52023	52023	52023	52023	1	52023	52023	4804267	18.20	50.54	52023	-	52023	-	52023.0	563.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	52023	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-100000.flye.medaka1x.contig_1	1	1	1	1	1	1	4756378	4756378	4756378	4756378	4756378	4756378	1	4756378	4756378	4804267	52.18	50.54	4756378	4756378	4756378	4756378	4756378.0	4708966.4	1	1	1	1	0	0	0	0	0	0	1	0 + 1 part	4694664	0.842	1.525	0.00	2731.96	512.04	13880	61714	-	-	-	-	85.1	84.2	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-100000.flye.medaka1x.contig_20	1	1	0	0	0	0	2085	2085	0	0	0	0	1	2085	2085	4804267	98.47	50.54	2085	-	2085	-	2085.0	0.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	2085	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-100000.flye.medaka1x.contig_21	1	1	1	1	0	0	19079	19079	19079	19079	0	0	1	19079	19079	4804267	32.60	50.54	19079	-	19079	-	19079.0	75.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	19079	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-100000.flye.medaka1x.contig_22	1	1	1	1	1	1	109977	109977	109977	109977	109977	109977	1	109977	109977	4804267	46.73	50.54	109977	-	109977	-	109977.0	2517.5	1	-	1	-	0	0	0	0	0	0	1	0 + 1 part	107894	0.043	1.000	0.00	0.00	0.00	1310	2083	-	-	-	-	21.0	0.5	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-100000.flye.medaka1x.contig_23	1	1	1	0	0	0	9124	9124	9124	0	0	0	1	9124	9124	4804267	43.86	50.54	9124	-	9124	-	9124.0	17.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	9124	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-100000.flye.medaka1x.contig_24	1	1	1	1	1	0	49561	49561	49561	49561	49561	0	1	49561	49561	4804267	52.11	50.54	49561	-	49561	-	49561.0	511.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	49561	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-100000.flye.medaka1x.contig_2	1	1	1	1	1	1	2990701	2990701	2990701	2990701	2990701	2990701	1	2990701	2990701	4804267	37.96	50.54	2990701	2990701	2990701	-	2990701.0	1861739.3	1	1	1	-	0	0	0	0	0	0	0	0 + 1 part	2990618	0.002	1.000	0.00	2409.64	0.00	83	83	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-100000.flye.medaka1x.contig_3	1	1	1	1	1	1	4761641	4761641	4761641	4761641	4761641	4761641	1	4761641	4761641	4804267	50.59	50.54	4761641	4761641	4761641	4761641	4761641.0	4719393.2	1	1	1	1	2	1	4761641	0	0	0	0	0 + 0 part	0	99.192	0.993	0.00	49.81	131.67	4356965	4733677	4356965	4356965	4356965	4356965	4016484.2	3980847.8	1	1	1	1
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-100000.flye.medaka1x.contig_4	1	1	1	1	1	1	1042943	1042943	1042943	1042943	1042943	1042943	1	1042943	1042943	4804267	66.57	50.54	1042943	-	1042943	-	1042943.0	226409.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	1042943	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-100000.flye.medaka1x.contig_5	1	1	1	0	0	0	6070	6070	6070	0	0	0	1	6070	6070	4804267	49.97	50.54	6070	-	6070	-	6070.0	7.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	6070	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-100000.flye.medaka1x.contig_6	1	1	1	1	1	1	2844533	2844533	2844533	2844533	2844533	2844533	1	2844533	2844533	4804267	37.53	50.54	2844533	2844533	2844533	-	2844533.0	1684204.5	1	1	1	-	0	0	0	0	0	0	0	0 + 1 part	2844442	0.002	1.000	0.00	3296.70	0.00	91	91	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-100000.flye.medaka1x.contig_7	1	1	1	1	1	1	2717717	2717717	2717717	2717717	2717717	2717717	1	2717717	2717717	4804267	32.85	50.54	2717717	2717717	2717717	-	2717717.0	1537380.4	1	1	1	-	0	0	0	0	0	0	0	0 + 1 part	2717623	0.002	1.000	0.00	3191.49	0.00	94	94	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-100000.flye.medaka1x.contig_8	1	1	1	1	0	0	18568	18568	18568	18568	0	0	1	18568	18568	4804267	38.14	50.54	18568	-	18568	-	18568.0	71.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	18568	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-100000.flye.medaka1x.contig_9	1	1	1	1	0	0	15507	15507	15507	15507	0	0	1	15507	15507	4804267	36.24	50.54	15507	-	15507	-	15507.0	50.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	15507	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-10000.flye.contig_10	1	1	1	1	1	1	103153	103153	103153	103153	103153	103153	1	103153	103153	4804267	53.83	50.54	103153	-	103153	-	103153.0	2214.8	1	-	1	-	0	0	0	0	0	0	1	0 + 1 part	92823	0.214	1.005	0.00	2265.25	1442.40	5394	10330	-	-	-	-	400.4	8.6	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-10000.flye.contig_11	1	1	1	1	0	0	10056	10056	10056	10056	0	0	1	10056	10056	4804267	51.00	50.54	10056	-	10056	-	10056.0	21.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	10056	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-10000.flye.contig_12	1	1	1	0	0	0	7707	7707	7707	0	0	0	1	7707	7707	4804267	53.90	50.54	7707	-	7707	-	7707.0	12.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	7707	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-10000.flye.contig_13	1	1	0	0	0	0	1048	1048	0	0	0	0	1	1048	1048	4804267	56.68	50.54	1048	-	1048	-	1048.0	0.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	1048	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-10000.flye.contig_14	1	1	1	1	1	0	38875	38875	38875	38875	38875	0	1	38875	38875	4804267	37.99	50.54	38875	-	38875	-	38875.0	314.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	38875	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-10000.flye.contig_15	1	1	1	1	1	1	404708	404708	404708	404708	404708	404708	1	404708	404708	4804267	46.71	50.54	404708	-	404708	-	404708.0	34092.3	1	-	1	-	0	0	0	0	0	0	1	0 + 1 part	395951	0.182	1.002	0.00	1632.98	947.81	3282	8757	-	-	-	-	58.8	5.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-10000.flye.contig_16	1	1	1	1	1	1	71286	71286	71286	71286	71286	71286	1	71286	71286	4804267	36.92	50.54	71286	-	71286	-	71286.0	1057.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	71286	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-10000.flye.contig_17	1	1	1	1	1	0	41674	41674	41674	41674	41674	0	1	41674	41674	4804267	39.07	50.54	41674	-	41674	-	41674.0	361.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	41674	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-10000.flye.contig_18	1	1	1	1	0	0	21781	21781	21781	21781	0	0	1	21781	21781	4804267	32.90	50.54	21781	-	21781	-	21781.0	98.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	21781	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-10000.flye.contig_19	1	1	1	1	0	0	15796	15796	15796	15796	0	0	1	15796	15796	4804267	32.32	50.54	15796	-	15796	-	15796.0	51.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	15796	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-10000.flye.contig_1	1	1	1	1	1	1	62473	62473	62473	62473	62473	62473	1	62473	62473	4804267	39.45	50.54	62473	-	62473	-	62473.0	812.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	62473	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-10000.flye.contig_20	1	1	1	0	0	0	7423	7423	7423	0	0	0	1	7423	7423	4804267	53.35	50.54	7423	-	7423	-	7423.0	11.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	7423	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-10000.flye.contig_21	1	1	1	1	1	1	53959	53959	53959	53959	53959	53959	1	53959	53959	4804267	68.31	50.54	53959	-	53959	-	53959.0	606.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	53959	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-10000.flye.contig_22	1	1	1	1	1	0	31136	31136	31136	31136	31136	0	1	31136	31136	4804267	38.39	50.54	31136	-	31136	-	31136.0	201.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	31136	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-10000.flye.contig_23	1	1	1	1	1	0	41021	41021	41021	41021	41021	0	1	41021	41021	4804267	49.23	50.54	41021	-	41021	-	41021.0	350.3	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	6739	0.708	1.008	0.00	2712.79	1828.95	34282	34282	34282	-	-	-	28650.1	244.6	1	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-10000.flye.contig_24	1	1	1	1	1	1	94182	94182	94182	94182	94182	94182	1	94182	94182	4804267	36.87	50.54	94182	-	94182	-	94182.0	1846.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	94182	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-10000.flye.contig_27	1	1	1	1	1	1	54166	54166	54166	54166	54166	54166	1	54166	54166	4804267	37.52	50.54	54166	-	54166	-	54166.0	610.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	54166	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-10000.flye.contig_28	1	1	1	1	1	1	156571	156571	156571	156571	156571	156571	1	156571	156571	4804267	39.45	50.54	156571	-	156571	-	156571.0	5102.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	156571	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-10000.flye.contig_29	1	1	0	0	0	0	1265	1265	0	0	0	0	1	1265	1265	4804267	29.88	50.54	1265	-	1265	-	1265.0	0.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	1265	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-10000.flye.contig_30	1	1	0	0	0	0	1278	1278	0	0	0	0	1	1278	1278	4804267	30.20	50.54	1278	-	1278	-	1278.0	0.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	1278	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-10000.flye.contig_31	1	1	1	1	1	1	198530	198530	198530	198530	198530	198530	1	198530	198530	4804267	39.61	50.54	198530	-	198530	-	198530.0	8204.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	198530	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-10000.flye.contig_32	1	1	1	1	1	0	32799	32799	32799	32799	32799	0	1	32799	32799	4804267	54.86	50.54	32799	-	32799	-	32799.0	223.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	32799	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-10000.flye.contig_33	1	1	1	1	1	1	87436	87436	87436	87436	87436	87436	1	87436	87436	4804267	32.78	50.54	87436	-	87436	-	87436.0	1591.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	87436	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-10000.flye.contig_34	1	1	1	1	1	0	38201	38201	38201	38201	38201	0	1	38201	38201	4804267	53.16	50.54	38201	-	38201	-	38201.0	303.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	38201	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-10000.flye.contig_35	1	1	1	1	0	0	12719	12719	12719	12719	0	0	1	12719	12719	4804267	32.52	50.54	12719	-	12719	-	12719.0	33.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	12719	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-10000.flye.contig_36	1	1	1	1	1	1	97312	97312	97312	97312	97312	97312	1	97312	97312	4804267	37.99	50.54	97312	-	97312	-	97312.0	1971.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	97312	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-10000.flye.contig_37	1	1	1	1	1	0	49540	49540	49540	49540	49540	0	1	49540	49540	4804267	52.29	50.54	49540	-	49540	-	49540.0	510.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	49540	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-10000.flye.contig_3	1	1	1	1	1	1	54065	54065	54065	54065	54065	54065	1	54065	54065	4804267	44.72	50.54	54065	-	54065	-	54065.0	608.4	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	53982	0.002	1.000	0.00	2409.64	0.00	83	83	-	-	-	-	0.1	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-10000.flye.contig_4	1	1	1	1	0	0	24790	24790	24790	24790	0	0	1	24790	24790	4804267	37.15	50.54	24790	-	24790	-	24790.0	127.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	24790	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-10000.flye.contig_5	1	1	1	1	1	1	143897	143897	143897	143897	143897	143897	1	143897	143897	4804267	38.14	50.54	143897	-	143897	-	143897.0	4310.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	143897	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-10000.flye.contig_6	1	1	1	1	1	0	41420	41420	41420	41420	41420	0	1	41420	41420	4804267	39.71	50.54	41420	-	41420	-	41420.0	357.1	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	41337	0.002	1.000	0.00	1204.82	0.00	83	83	-	-	-	-	0.2	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-10000.flye.contig_7	1	1	1	1	1	0	42008	42008	42008	42008	42008	0	1	42008	42008	4804267	32.40	50.54	42008	-	42008	-	42008.0	367.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	42008	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-10000.flye.contig_8	1	1	1	1	1	0	42510	42510	42510	42510	42510	0	1	42510	42510	4804267	54.70	50.54	42510	-	42510	-	42510.0	376.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	42510	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-10000.flye.contig_9	1	1	1	1	0	0	15137	15137	15137	15137	0	0	1	15137	15137	4804267	68.90	50.54	15137	-	15137	-	15137.0	47.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	15137	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-10000.flye.medaka1x.contig_10	1	1	1	1	1	1	102575	102575	102575	102575	102575	102575	1	102575	102575	4804267	52.90	50.54	102575	-	102575	-	102575.0	2190.1	1	-	1	-	0	0	0	0	0	0	1	0 + 1 part	94453	0.168	1.005	0.00	2166.95	1009.60	5561	8122	-	-	-	-	365.4	7.8	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-10000.flye.medaka1x.contig_11	1	1	1	0	0	0	9985	9985	9985	0	0	0	1	9985	9985	4804267	50.77	50.54	9985	-	9985	-	9985.0	20.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	9985	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-10000.flye.medaka1x.contig_12	1	1	1	0	0	0	7686	7686	7686	0	0	0	1	7686	7686	4804267	52.98	50.54	7686	-	7686	-	7686.0	12.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	7686	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-10000.flye.medaka1x.contig_13	1	1	0	0	0	0	1048	1048	0	0	0	0	1	1048	1048	4804267	56.68	50.54	1048	-	1048	-	1048.0	0.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	1048	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-10000.flye.medaka1x.contig_14	1	1	1	1	1	0	38605	38605	38605	38605	38605	0	1	38605	38605	4804267	37.31	50.54	38605	-	38605	-	38605.0	310.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	38605	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-10000.flye.medaka1x.contig_15	1	1	1	1	1	1	402425	402425	402425	402425	402425	402425	1	402425	402425	4804267	45.81	50.54	402425	-	402425	-	402425.0	33708.8	1	-	1	-	0	0	0	0	0	0	1	0 + 1 part	393700	0.182	0.997	0.00	1008.60	733.52	3274	8725	-	-	-	-	58.7	4.9	-	-	-	-
