Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_138	1	1	1	1	1	1	115514	115514	115514	115514	115514	115514	1	115514	115514	4758000	42.79	52.18	115514	-	115514	-	115514.0	2804.4	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	115431	0.002	1.000	0.00	2409.64	0.00	83	83	-	-	-	-	0.1	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_139	1	1	1	1	1	0	36864	36864	36864	36864	36864	0	1	36864	36864	4758000	54.38	52.18	36864	-	36864	-	36864.0	285.6	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	0.774	1.000	0.00	602.79	114.04	36829	36829	36829	-	36829	-	36794.0	285.1	1	-	1	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_14	1	1	1	1	1	1	813403	813403	813403	813403	813403	813403	1	813403	813403	4758000	33.29	52.18	813403	-	813403	-	813403.0	139055.2	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	813309	0.002	1.000	0.00	3191.49	0.00	94	94	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_140	1	1	1	1	1	0	37992	37992	37992	37992	37992	0	1	37992	37992	4758000	52.54	52.18	37992	-	37992	-	37992.0	303.4	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	1546	0.766	1.000	0.00	1053.61	219.50	36446	36446	36446	-	36446	-	34962.9	279.2	1	-	1	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_141	1	1	1	1	1	1	76121	76121	76121	76121	76121	76121	1	76121	76121	4758000	51.10	52.18	76121	-	76121	-	76121.0	1217.8	1	-	1	-	0	0	0	1	0	0	0	0 + 1 part	2194	1.553	1.000	0.00	854.90	321.94	73927	73927	73927	-	73927	-	71796.2	1148.6	1	-	1	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_142	1	1	1	1	0	0	21880	21880	21880	21880	0	0	1	21880	21880	4758000	52.35	52.18	21880	-	21880	-	21880.0	100.6	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	0.457	1.004	0.00	1171.62	553.78	21850	21850	21850	-	21850	-	21820.0	100.3	1	-	1	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_143	1	1	1	1	1	1	74353	74353	74353	74353	74353	74353	1	74353	74353	4758000	52.34	52.18	74353	-	74353	-	74353.0	1161.9	1	-	1	-	0	0	0	1	0	0	0	0 + 1 part	1450	1.531	1.001	0.00	1680.31	379.96	72903	72903	72903	-	72903	-	71481.3	1117.0	1	-	1	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_144	1	1	1	1	1	1	94383	94383	94383	94383	94383	94383	1	94383	94383	4758000	43.89	52.18	94383	-	94383	-	94383.0	1872.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	94383	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_147	1	1	1	1	1	0	29511	29511	29511	29511	29511	0	1	29511	29511	4758000	51.79	52.18	29511	-	29511	-	29511.0	183.0	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	0.620	1.000	0.00	284.64	132.15	29511	29511	29511	-	29511	-	29511.0	183.0	1	-	1	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_148	1	1	1	1	0	0	24223	24223	24223	24223	0	0	1	24223	24223	4758000	55.79	52.18	24223	-	24223	-	24223.0	123.3	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	0.509	1.000	0.00	425.41	239.55	24212	24212	24212	-	24212	-	24201.0	123.2	1	-	1	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_149	1	1	1	1	1	1	187979	187979	187979	187979	187979	187979	1	187979	187979	4758000	37.30	52.18	187979	-	187979	-	187979.0	7426.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	187979	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_15	1	1	1	1	1	1	209698	209698	209698	209698	209698	209698	1	209698	209698	4758000	48.54	52.18	209698	-	209698	-	209698.0	9242.0	1	-	1	-	9	1	209698	1	0	0	0	0 + 1 part	61128	3.028	1.031	0.00	811.07	407.22	71256	148570	24643	-	-	-	32026.6	1411.5	3	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_150	1	1	1	1	1	1	112287	112287	112287	112287	112287	112287	1	112287	112287	4758000	59.49	52.18	112287	-	112287	-	112287.0	2649.9	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	56787	1.165	1.001	0.00	956.76	358.56	55500	55500	-	-	-	-	27431.9	647.4	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_151	1	1	1	1	1	0	41144	41144	41144	41144	41144	0	1	41144	41144	4758000	48.07	52.18	41144	-	41144	-	41144.0	355.8	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	0.864	1.000	0.00	566.91	289.54	41100	41100	41100	-	41100	-	41056.0	355.0	1	-	1	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_152	1	1	1	0	0	0	6366	6366	6366	0	0	0	1	6366	6366	4758000	32.66	52.18	6366	-	6366	-	6366.0	8.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	6366	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_153	1	1	1	0	0	0	9127	9127	9127	0	0	0	1	9127	9127	4758000	43.80	52.18	9127	-	9127	-	9127.0	17.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	9127	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_16	1	1	1	1	1	1	208945	208945	208945	208945	208945	208945	1	208945	208945	4758000	32.13	52.18	208945	-	208945	-	208945.0	9175.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	208945	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_17	1	1	1	1	1	1	221193	221193	221193	221193	221193	221193	1	221193	221193	4758000	38.75	52.18	221193	-	221193	-	221193.0	10283.0	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	211465	0.204	1.002	0.00	1243.83	791.53	9728	9728	-	-	-	-	427.8	19.9	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_18	1	1	1	1	1	1	297838	297838	297838	297838	297838	297838	1	297838	297838	4758000	38.03	52.18	297838	-	297838	-	297838.0	18643.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	297838	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_19	1	1	1	1	1	1	196999	196999	196999	196999	196999	196999	1	196999	196999	4758000	44.51	52.18	196999	-	196999	-	196999.0	8156.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	196999	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_20	1	1	1	1	1	0	29141	29141	29141	29141	29141	0	1	29141	29141	4758000	55.14	52.18	29141	-	29141	-	29141.0	178.5	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	5370	0.500	1.000	0.00	614.19	218.75	23771	23771	23771	-	-	-	19390.6	118.8	1	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_21	1	1	1	1	1	1	52304	52304	52304	52304	52304	52304	1	52304	52304	4758000	44.51	52.18	52304	-	52304	-	52304.0	575.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	52304	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_22	1	1	1	1	1	0	36429	36429	36429	36429	36429	0	1	36429	36429	4758000	54.81	52.18	36429	-	36429	-	36429.0	278.9	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	524	0.754	1.000	0.00	116.98	100.26	35905	35905	35905	-	35905	-	35388.5	270.9	1	-	1	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_23	1	1	1	1	1	1	136018	136018	136018	136018	136018	136018	1	136018	136018	4758000	43.31	52.18	136018	-	136018	-	136018.0	3888.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	136018	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_24	1	1	1	1	1	1	223172	223172	223172	223172	223172	223172	1	223172	223172	4758000	41.90	52.18	223172	-	223172	-	223172.0	10467.8	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	222260	0.019	1.011	0.00	1096.49	1425.44	912	912	-	-	-	-	3.7	0.2	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_25	1	1	1	1	1	1	328771	328771	328771	328771	328771	328771	1	328771	328771	4758000	39.16	52.18	328771	-	328771	-	328771.0	22717.6	1	-	1	-	0	0	0	0	0	0	1	0 + 1 part	215505	2.311	1.030	0.00	1009.13	312.54	86029	113266	-	-	-	-	23886.0	1650.5	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_26	1	1	1	1	0	0	24839	24839	24839	24839	0	0	1	24839	24839	4758000	51.82	52.18	24839	-	24839	-	24839.0	129.7	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	0.520	1.001	0.00	411.79	157.45	24770	24770	24770	-	24770	-	24701.2	129.0	1	-	1	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_27	1	1	1	1	1	1	73534	73534	73534	73534	73534	73534	1	73534	73534	4758000	51.64	52.18	73534	-	73534	-	73534.0	1136.5	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	69744	0.080	1.000	0.00	844.33	263.85	3790	3790	-	-	-	-	195.3	3.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_28	1	1	1	0	0	0	5979	5979	5979	0	0	0	1	5979	5979	4758000	53.04	52.18	5979	-	5979	-	5979.0	7.5	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	5905	0.002	1.000	0.00	1351.35	0.00	74	74	-	-	-	-	0.9	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_29	1	1	1	1	1	1	54886	54886	54886	54886	54886	54886	1	54886	54886	4758000	42.44	52.18	54886	-	54886	-	54886.0	633.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	54886	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_3	1	1	1	1	1	1	125609	125609	125609	125609	125609	125609	1	125609	125609	4758000	52.61	52.18	125609	-	125609	-	125609.0	3316.0	1	-	1	-	5	1	125609	0	0	0	0	0 + 1 part	61245	1.152	1.174	0.00	1561.43	591.95	38645	64364	1368	-	-	-	13511.0	356.7	5	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_30	1	1	1	1	0	0	16899	16899	16899	16899	0	0	1	16899	16899	4758000	42.80	52.18	16899	-	16899	-	16899.0	60.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	16899	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_31	1	1	1	1	1	0	36827	36827	36827	36827	36827	0	1	36827	36827	4758000	42.79	52.18	36827	-	36827	-	36827.0	285.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	36827	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_32	1	1	1	1	1	1	51439	51439	51439	51439	51439	51439	1	51439	51439	4758000	52.24	52.18	51439	-	51439	-	51439.0	556.1	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	1.079	1.001	0.00	607.02	340.47	51399	51399	51399	-	51399	-	51359.0	555.2	1	-	1	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_33	1	1	1	1	0	0	19448	19448	19448	19448	0	0	1	19448	19448	4758000	51.11	52.18	19448	-	19448	-	19448.0	79.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	19448	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_34	1	1	1	1	0	0	16852	16852	16852	16852	0	0	1	16852	16852	4758000	51.66	52.18	16852	-	16852	-	16852.0	59.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	16852	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_35	1	1	1	1	1	1	75875	75875	75875	75875	75875	75875	1	75875	75875	4758000	52.21	52.18	75875	-	75875	-	75875.0	1210.0	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	75780	0.002	0.990	0.00	0.00	1052.63	95	95	-	-	-	-	0.1	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_36	1	1	1	1	1	0	41598	41598	41598	41598	41598	0	1	41598	41598	4758000	52.96	52.18	41598	-	41598	-	41598.0	363.7	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	0.873	1.002	0.00	526.47	444.73	41598	41598	41598	-	41598	-	41598.0	363.7	1	-	1	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_37	1	1	1	1	0	0	12589	12589	12589	12589	0	0	1	12589	12589	4758000	52.92	52.18	12589	-	12589	-	12589.0	33.3	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	0.264	1.001	0.00	659.41	635.58	12587	12587	12587	-	12587	-	12585.0	33.3	1	-	1	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_38	1	1	1	1	1	1	85598	85598	85598	85598	85598	85598	1	85598	85598	4758000	53.20	52.18	85598	-	85598	-	85598.0	1539.9	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	1.798	0.999	0.00	723.95	228.06	85503	85503	85503	-	85503	-	85408.1	1536.5	1	-	1	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_39	1	1	1	1	0	0	13375	13375	13375	13375	0	0	1	13375	13375	4758000	52.84	52.18	13375	-	13375	-	13375.0	37.6	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	0.280	1.002	0.00	306.93	374.31	13358	13358	13358	-	13358	-	13341.0	37.5	1	-	1	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_40	1	1	1	1	1	1	138562	138562	138562	138562	138562	138562	1	138562	138562	4758000	52.37	52.18	138562	-	138562	-	138562.0	4035.2	1	-	1	-	0	0	0	2	0	0	0	0 + 1 part	2179	2.865	1.001	0.00	477.33	174.51	136383	136383	136383	-	136383	-	134238.3	3909.3	1	-	1	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_41	1	1	1	1	1	1	190006	190006	190006	190006	190006	190006	1	190006	190006	4758000	37.83	52.18	190006	-	190006	-	190006.0	7587.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	190006	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_42	1	1	1	1	1	1	303244	303244	303244	303244	303244	303244	1	303244	303244	4758000	50.55	52.18	303244	-	303244	-	303244.0	19326.8	1	-	1	-	3	1	303244	1	0	0	0	0 + 1 part	51624	5.284	1.001	0.00	1157.30	304.03	105531	251620	76240	-	-	-	63957.8	4076.3	2	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_43	1	1	1	1	1	0	29243	29243	29243	29243	29243	0	1	29243	29243	4758000	51.08	52.18	29243	-	29243	-	29243.0	179.7	1	-	1	-	1	1	29243	0	0	0	0	0 + 0 part	0	0.607	1.001	0.00	1669.26	293.76	25704	28935	25704	-	3231	-	22950.3	141.1	1	-	2	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_45	1	1	1	1	0	0	12219	12219	12219	12219	0	0	1	12219	12219	4758000	53.32	52.18	12219	-	12219	-	12219.0	31.4	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	0.256	1.000	0.00	188.79	147.75	12183	12183	12183	-	12183	-	12147.1	31.2	1	-	1	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_46	1	1	1	1	1	1	88865	88865	88865	88865	88865	88865	1	88865	88865	4758000	50.89	52.18	88865	-	88865	-	88865.0	1659.7	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	15377	1.540	1.003	0.00	1886.02	370.13	73488	73488	73488	-	-	-	60771.8	1135.0	1	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_48	1	1	1	1	1	1	51883	51883	51883	51883	51883	51883	1	51883	51883	4758000	41.33	52.18	51883	-	51883	-	51883.0	565.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	51883	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_49	1	1	1	1	1	1	623335	623335	623335	623335	623335	623335	1	623335	623335	4758000	38.35	52.18	623335	-	623335	-	623335.0	81661.7	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	623244	0.002	1.000	0.00	3296.70	0.00	91	91	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_50	1	1	1	1	1	1	380154	380154	380154	380154	380154	380154	1	380154	380154	4758000	39.79	52.18	380154	-	380154	-	380154.0	30373.5	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	318319	1.300	1.000	0.00	283.01	252.28	61835	61835	-	-	-	-	10057.9	803.6	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_51	1	1	1	1	0	0	12588	12588	12588	12588	0	0	1	12588	12588	4758000	38.79	52.18	12588	-	12588	-	12588.0	33.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	12588	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_52	1	1	1	1	1	1	144164	144164	144164	144164	144164	144164	1	144164	144164	4758000	37.36	52.18	144164	-	144164	-	144164.0	4368.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	144164	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_53	1	1	1	1	1	1	399911	399911	399911	399911	399911	399911	1	399911	399911	4758000	32.20	52.18	399911	-	399911	-	399911.0	33612.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	399911	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_54	1	1	1	1	1	1	373353	373353	373353	373353	373353	373353	1	373353	373353	4758000	35.06	52.18	373353	-	373353	-	373353.0	29296.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	373353	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_55	1	1	1	1	1	1	351719	351719	351719	351719	351719	351719	1	351719	351719	4758000	33.35	52.18	351719	-	351719	-	351719.0	25999.6	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	351625	0.002	1.000	0.00	3191.49	0.00	94	94	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_57	1	1	1	1	1	1	113090	113090	113090	113090	113090	113090	1	113090	113090	4758000	53.62	52.18	113090	-	113090	-	113090.0	2688.0	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	2.375	1.001	0.00	323.74	231.75	113054	113054	113054	-	113054	-	113018.0	2686.3	1	-	1	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_58	1	1	1	1	1	1	149167	149167	149167	149167	149167	149167	1	149167	149167	4758000	50.52	52.18	149167	-	149167	-	149167.0	4676.5	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	3.130	1.001	0.00	604.07	208.74	148990	148990	148990	-	148990	-	148813.2	4665.4	1	-	1	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_59	1	1	1	1	1	1	78138	78138	78138	78138	78138	78138	1	78138	78138	4758000	52.06	52.18	78138	-	78138	-	78138.0	1283.2	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	1.639	1.001	0.00	853.05	382.97	78073	78073	78073	-	78073	-	78008.1	1281.1	1	-	1	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_6	1	1	1	1	1	1	124708	124708	124708	124708	124708	124708	1	124708	124708	4758000	43.35	52.18	124708	-	124708	-	124708.0	3268.6	1	-	1	-	0	0	0	0	0	0	1	0 + 1 part	85495	0.823	1.002	0.00	935.91	295.82	27560	39213	-	-	-	-	7179.5	188.2	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_60	1	1	1	1	1	1	186313	186313	186313	186313	186313	186313	1	186313	186313	4758000	36.85	52.18	186313	-	186313	-	186313.0	7295.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	186313	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_61	1	1	1	1	1	1	65454	65454	65454	65454	65454	65454	1	65454	65454	4758000	54.60	52.18	65454	-	65454	-	65454.0	900.4	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	1.374	1.000	0.00	194.17	145.24	65407	65407	65407	-	65407	-	65360.0	899.1	1	-	1	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_62	1	1	1	1	1	1	81809	81809	81809	81809	81809	81809	1	81809	81809	4758000	49.28	52.18	81809	-	81809	-	81809.0	1406.6	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	1.717	1.001	0.00	239.81	215.34	81731	81731	81731	-	81731	-	81653.1	1403.9	1	-	1	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_65	1	1	1	0	0	0	9999	9999	9999	0	0	0	1	9999	9999	4758000	54.09	52.18	9999	-	9999	-	9999.0	21.0	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	0.209	1.003	0.00	662.32	572.00	9965	9965	9965	-	9965	-	9931.1	20.9	1	-	1	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_66	1	1	1	1	1	1	66335	66335	66335	66335	66335	66335	1	66335	66335	4758000	51.30	52.18	66335	-	66335	-	66335.0	924.8	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	5770	1.273	1.000	0.00	477.17	241.06	60565	60565	60565	-	60565	-	55296.9	770.9	1	-	1	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_67	1	1	1	1	1	1	157964	157964	157964	157964	157964	157964	1	157964	157964	4758000	39.90	52.18	157964	-	157964	-	157964.0	5244.4	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	140352	0.370	1.000	0.00	204.41	278.22	17612	17612	-	-	-	-	1963.6	65.2	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_68	1	1	1	1	1	0	27572	27572	27572	27572	27572	0	1	27572	27572	4758000	49.96	52.18	27572	-	27572	-	27572.0	159.8	1	-	1	-	0	0	0	1	0	0	0	0 + 1 part	5664	0.460	1.000	0.00	2072.30	456.45	21908	21908	21908	-	-	-	17407.5	100.9	1	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_69	1	1	1	1	1	1	361072	361072	361072	361072	361072	361072	1	361072	361072	4758000	39.14	52.18	361072	-	361072	-	361072.0	27400.8	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	360989	0.002	1.000	0.00	2409.64	0.00	83	83	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_7	1	1	1	1	1	1	57788	57788	57788	57788	57788	57788	1	57788	57788	4758000	53.19	52.18	57788	-	57788	-	57788.0	701.9	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	1.215	0.999	0.00	412.09	202.58	57754	57754	57754	-	57754	-	57720.0	701.0	1	-	1	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.medaka1x.contig_70	1	1	1	1	1	0	41545	41545	41545	41545	41545	0	1	41545	41545	4758000	51.53	52.18	41545	-	41545	-	41545.0	362.8	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	1912	0.831	1.003	0.00	1670.33	545.00	39633	39633	39633	-	39633	-	37809.0	330.1	1	-	1	-
