Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_118	1	1	1	1	0	0	10852	10852	10852	10852	0	0	1	10852	10852	2718711	53.18	32.86	10852	-	10852	-	10852.0	43.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	10852	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_119	1	1	1	1	1	1	132798	132798	132798	132798	132798	132798	1	132798	132798	2718711	36.79	32.86	132798	-	132798	-	132798.0	6486.6	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	71487	2.243	1.005	0.00	1074.85	1363.54	61311	61311	-	-	-	-	28306.4	1382.7	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_120	1	1	1	1	1	0	35910	35910	35910	35910	35910	0	1	35910	35910	2718711	37.69	32.86	35910	-	35910	-	35910.0	474.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	35910	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_121	1	1	1	1	1	0	31064	31064	31064	31064	31064	0	1	31064	31064	2718711	51.19	32.86	31064	-	31064	-	31064.0	354.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	31064	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_122	1	1	1	1	1	0	32377	32377	32377	32377	32377	0	1	32377	32377	2718711	54.38	32.86	32377	-	32377	-	32377.0	385.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	32377	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_14	1	1	1	1	1	0	33703	33703	33703	33703	33703	0	1	33703	33703	2718711	53.34	32.86	33703	-	33703	-	33703.0	417.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	33703	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_15	1	1	0	0	0	0	3230	3230	0	0	0	0	1	3230	3230	2718711	52.57	32.86	3230	-	3230	-	3230.0	3.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	3230	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_16	1	1	1	1	1	1	142049	142049	142049	142049	142049	142049	1	142049	142049	2718711	38.15	32.86	142049	-	142049	-	142049.0	7421.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	142049	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_17	1	1	1	1	1	1	150091	150091	150091	150091	150091	150091	1	150091	150091	2718711	38.40	32.86	150091	-	150091	-	150091.0	8286.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	150091	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_18	1	1	1	1	0	0	11854	11854	11854	11854	0	0	1	11854	11854	2718711	54.55	32.86	11854	-	11854	-	11854.0	51.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	11854	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_19	1	1	1	1	1	1	84855	84855	84855	84855	84855	84855	1	84855	84855	2718711	34.28	32.86	84855	-	84855	-	84855.0	2648.5	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	7428	2.826	1.008	0.00	1462.02	1717.75	77427	77427	77427	-	77427	-	70649.2	2205.1	1	-	1	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_20	1	1	1	1	0	0	16778	16778	16778	16778	0	0	1	16778	16778	2718711	45.12	32.86	16778	-	16778	-	16778.0	103.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	16778	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_21	1	1	1	1	1	1	466227	466227	466227	466227	466227	466227	1	466227	466227	2718711	39.63	32.86	466227	-	466227	-	466227.0	79952.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	466227	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_22	1	1	1	1	1	0	27105	27105	27105	27105	27105	0	1	27105	27105	2718711	31.35	32.86	27105	-	27105	-	27105.0	270.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	27105	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_23	1	1	1	1	1	0	38571	38571	38571	38571	38571	0	1	38571	38571	2718711	55.32	32.86	38571	-	38571	-	38571.0	547.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	38571	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_24	1	1	1	1	1	1	62415	62415	62415	62415	62415	62415	1	62415	62415	2718711	35.33	32.86	62415	-	62415	-	62415.0	1432.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	62415	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_25	1	1	1	1	1	0	31594	31594	31594	31594	31594	0	1	31594	31594	2718711	38.18	32.86	31594	-	31594	-	31594.0	367.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	31594	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_26	1	1	1	1	1	0	31497	31497	31497	31497	31497	0	1	31497	31497	2718711	37.97	32.86	31497	-	31497	-	31497.0	364.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	31497	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_27	1	1	1	1	1	1	57511	57511	57511	57511	57511	57511	1	57511	57511	2718711	34.15	32.86	57511	-	57511	-	57511.0	1216.6	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	2.088	1.012	0.00	1950.34	2122.73	57426	57426	57426	-	57426	-	57341.1	1213.0	1	-	1	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_28	1	1	1	1	1	0	46333	46333	46333	46333	46333	0	1	46333	46333	2718711	32.43	32.86	46333	-	46333	-	46333.0	789.6	1	-	1	-	0	0	0	0	0	0	1	0 + 1 part	24215	0.812	1.002	0.00	1555.29	1794.92	21804	22118	-	-	-	-	10262.9	174.9	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_29	1	1	1	1	0	0	14197	14197	14197	14197	0	0	1	14197	14197	2718711	49.94	32.86	14197	-	14197	-	14197.0	74.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	14197	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_30	1	1	1	1	1	1	52883	52883	52883	52883	52883	52883	1	52883	52883	2718711	46.37	32.86	52883	-	52883	-	52883.0	1028.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	52883	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_31	1	1	1	1	1	0	29293	29293	29293	29293	29293	0	1	29293	29293	2718711	51.64	32.86	29293	-	29293	-	29293.0	315.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	29293	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_32	1	1	1	1	0	0	13816	13816	13816	13816	0	0	1	13816	13816	2718711	33.25	32.86	13816	-	13816	-	13816.0	70.2	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	0.506	1.004	0.00	1267.56	1680.43	13806	13806	13806	-	13806	-	13796.0	70.1	1	-	1	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_33	1	1	1	1	1	1	142378	142378	142378	142378	142378	142378	1	142378	142378	2718711	32.73	32.86	142378	-	142378	-	142378.0	7456.3	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	5.208	1.005	0.00	1629.39	1847.21	142323	142323	142323	-	142323	-	142268.0	7450.5	1	-	1	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_34	1	1	1	1	1	0	35715	35715	35715	35715	35715	0	1	35715	35715	2718711	53.40	32.86	35715	-	35715	-	35715.0	469.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	35715	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_35	1	1	0	0	0	0	3089	3089	0	0	0	0	1	3089	3089	2718711	53.54	32.86	3089	-	3089	-	3089.0	3.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	3089	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_36	1	1	1	1	1	1	65264	65264	65264	65264	65264	65264	1	65264	65264	2718711	54.02	32.86	65264	-	65264	-	65264.0	1566.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	65264	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_37	1	1	1	1	1	0	45516	45516	45516	45516	45516	0	1	45516	45516	2718711	54.15	32.86	45516	-	45516	-	45516.0	762.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	45516	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_38	1	1	1	1	1	1	66998	66998	66998	66998	66998	66998	1	66998	66998	2718711	52.16	32.86	66998	-	66998	-	66998.0	1651.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	66998	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_39	1	1	1	1	1	0	26162	26162	26162	26162	26162	0	1	26162	26162	2718711	54.17	32.86	26162	-	26162	-	26162.0	251.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	26162	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_4	1	1	1	1	1	1	187678	187678	187678	187678	187678	187678	1	187678	187678	2718711	41.40	32.86	187678	-	187678	-	187678.0	12955.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	187678	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_40	1	1	1	1	1	0	39117	39117	39117	39117	39117	0	1	39117	39117	2718711	56.14	32.86	39117	-	39117	-	39117.0	562.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	39117	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_43	1	1	1	1	1	1	152120	152120	152120	152120	152120	152120	1	152120	152120	2718711	33.40	32.86	152120	-	152120	-	152120.0	8511.6	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	5.539	1.010	0.00	1851.45	1906.04	152043	152043	152043	-	152043	-	151966.0	8503.0	1	-	1	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_44	1	1	1	1	0	0	22209	22209	22209	22209	0	0	1	22209	22209	2718711	54.13	32.86	22209	-	22209	-	22209.0	181.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	22209	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_45	1	1	1	0	0	0	7354	7354	7354	0	0	0	1	7354	7354	2718711	47.35	32.86	7354	-	7354	-	7354.0	19.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	7354	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_48	1	1	1	1	0	0	14778	14778	14778	14778	0	0	1	14778	14778	2718711	51.67	32.86	14778	-	14778	-	14778.0	80.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	14778	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_50	1	1	1	1	1	0	26610	26610	26610	26610	26610	0	1	26610	26610	2718711	54.40	32.86	26610	-	26610	-	26610.0	260.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	26610	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_51	1	1	1	0	0	0	8896	8896	8896	0	0	0	1	8896	8896	2718711	57.18	32.86	8896	-	8896	-	8896.0	29.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	8896	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_52	1	1	1	1	1	0	29999	29999	29999	29999	29999	0	1	29999	29999	2718711	51.09	32.86	29999	-	29999	-	29999.0	331.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	29999	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_53	1	1	1	1	1	1	74699	74699	74699	74699	74699	74699	1	74699	74699	2718711	37.32	32.86	74699	-	74699	-	74699.0	2052.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	74699	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_56	1	1	1	1	0	0	10935	10935	10935	10935	0	0	1	10935	10935	2718711	52.34	32.86	10935	-	10935	-	10935.0	44.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	10935	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_57	1	1	1	1	0	0	11726	11726	11726	11726	0	0	1	11726	11726	2718711	53.72	32.86	11726	-	11726	-	11726.0	50.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	11726	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_58	1	1	1	1	1	0	30083	30083	30083	30083	30083	0	1	30083	30083	2718711	53.14	32.86	30083	-	30083	-	30083.0	332.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	30083	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_59	1	1	1	0	0	0	7306	7306	7306	0	0	0	1	7306	7306	2718711	40.30	32.86	7306	-	7306	-	7306.0	19.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	7306	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_60	1	1	1	1	1	0	41436	41436	41436	41436	41436	0	1	41436	41436	2718711	55.18	32.86	41436	-	41436	-	41436.0	631.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	41436	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_61	1	1	0	0	0	0	3164	3164	0	0	0	0	1	3164	3164	2718711	51.11	32.86	3164	-	3164	-	3164.0	3.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	3164	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_62	1	1	1	1	1	0	27217	27217	27217	27217	27217	0	1	27217	27217	2718711	54.12	32.86	27217	-	27217	-	27217.0	272.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	27217	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_63	1	1	1	1	1	1	149701	149701	149701	149701	149701	149701	1	149701	149701	2718711	33.85	32.86	149701	-	149701	-	149701.0	8243.0	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	5.476	1.004	0.00	1206.25	1410.98	149471	149471	149471	-	149471	-	149241.4	8217.7	1	-	1	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_64	1	1	1	0	0	0	5330	5330	5330	0	0	0	1	5330	5330	2718711	47.79	32.86	5330	-	5330	-	5330.0	10.4	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	0.193	0.997	0.00	210.69	440.53	5221	5221	5221	-	5221	-	5114.2	10.0	1	-	1	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_65	1	1	0	0	0	0	3983	3983	0	0	0	0	1	3983	3983	2718711	52.07	32.86	3983	-	3983	-	3983.0	5.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	3983	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_66	1	1	1	1	1	1	259094	259094	259094	259094	259094	259094	1	259094	259094	2718711	32.62	32.86	259094	-	259094	-	259094.0	24691.7	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	9.442	1.009	0.00	1608.03	1891.03	259012	259012	259012	-	259012	-	258930.0	24676.1	1	-	1	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_67	1	1	1	1	0	0	16964	16964	16964	16964	0	0	1	16964	16964	2718711	52.65	32.86	16964	-	16964	-	16964.0	105.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	16964	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_68	1	1	1	1	1	0	44610	44610	44610	44610	44610	0	1	44610	44610	2718711	50.27	32.86	44610	-	44610	-	44610.0	732.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	44610	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_69	1	1	1	1	0	0	15930	15930	15930	15930	0	0	1	15930	15930	2718711	54.30	32.86	15930	-	15930	-	15930.0	93.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	15930	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_7	1	1	1	1	0	0	10856	10856	10856	10856	0	0	1	10856	10856	2718711	52.39	32.86	10856	-	10856	-	10856.0	43.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	10856	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_74	1	0	0	0	0	0	546	0	0	0	0	0	1	546	546	2718711	54.03	32.86	546	-	546	-	546.0	0.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	546	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_75	1	1	1	1	1	0	32448	32448	32448	32448	32448	0	1	32448	32448	2718711	53.43	32.86	32448	-	32448	-	32448.0	387.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	32448	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_76	1	1	1	0	0	0	5306	5306	5306	0	0	0	1	5306	5306	2718711	32.70	32.86	5306	-	5306	-	5306.0	10.4	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	0.195	1.002	0.00	1395.44	1282.29	5303	5303	5303	-	5303	-	5300.0	10.3	1	-	1	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_77	1	1	1	0	0	0	5270	5270	5270	0	0	0	1	5270	5270	2718711	32.62	32.86	5270	-	5270	-	5270.0	10.2	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	0.194	1.001	0.00	1309.30	1309.30	5270	5270	5270	-	5270	-	5270.0	10.2	1	-	1	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_78	1	1	1	1	1	0	35362	35362	35362	35362	35362	0	1	35362	35362	2718711	36.94	32.86	35362	-	35362	-	35362.0	459.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	35362	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_79	1	1	1	1	1	0	36298	36298	36298	36298	36298	0	1	36298	36298	2718711	39.02	32.86	36298	-	36298	-	36298.0	484.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	36298	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_8	1	1	1	1	1	0	28345	28345	28345	28345	28345	0	1	28345	28345	2718711	45.35	32.86	28345	-	28345	-	28345.0	295.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	28345	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_80	1	1	1	1	1	0	39113	39113	39113	39113	39113	0	1	39113	39113	2718711	44.96	32.86	39113	-	39113	-	39113.0	562.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	39113	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_83	1	1	1	1	1	1	110001	110001	110001	110001	110001	110001	1	110001	110001	2718711	52.22	32.86	110001	-	110001	-	110001.0	4450.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	110001	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_84	1	1	1	1	0	0	15918	15918	15918	15918	0	0	1	15918	15918	2718711	56.78	32.86	15918	-	15918	-	15918.0	93.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	15918	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_85	1	1	1	1	1	1	161012	161012	161012	161012	161012	161012	1	161012	161012	2718711	52.01	32.86	161012	-	161012	-	161012.0	9535.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	161012	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_86	1	1	1	0	0	0	9883	9883	9883	0	0	0	1	9883	9883	2718711	53.69	32.86	9883	-	9883	-	9883.0	35.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	9883	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_87	1	1	1	1	1	0	33740	33740	33740	33740	33740	0	1	33740	33740	2718711	37.78	32.86	33740	-	33740	-	33740.0	418.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	33740	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_88	1	1	1	1	1	0	39650	39650	39650	39650	39650	0	1	39650	39650	2718711	33.27	32.86	39650	-	39650	-	39650.0	578.3	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	1.453	1.003	0.00	711.80	906.15	39618	39618	39618	-	39618	-	39586.0	577.3	1	-	1	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_89	1	1	1	1	0	0	11221	11221	11221	11221	0	0	1	11221	11221	2718711	54.86	32.86	11221	-	11221	-	11221.0	46.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	11221	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_9	1	1	1	1	1	1	52467	52467	52467	52467	52467	52467	1	52467	52467	2718711	52.63	32.86	52467	-	52467	-	52467.0	1012.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	52467	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_90	1	1	1	1	0	0	13996	13996	13996	13996	0	0	1	13996	13996	2718711	56.53	32.86	13996	-	13996	-	13996.0	72.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	13996	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_91	1	1	1	1	0	0	23651	23651	23651	23651	0	0	1	23651	23651	2718711	37.75	32.86	23651	-	23651	-	23651.0	205.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	23651	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.2.0-10000.flye.contig_92	1	1	1	0	0	0	5956	5956	5956	0	0	0	1	5956	5956	2718711	53.07	32.86	5956	-	5956	-	5956.0	13.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	5956	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
