Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-150000.flye.medaka1x.contig_55	1	1	1	1	0	0	12737	12737	12737	12737	0	0	1	12737	12737	3032011	32.66	37.94	12737	-	12737	-	12737.0	53.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	12737	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-150000.flye.medaka1x.contig_56	1	1	1	1	1	1	81187	81187	81187	81187	81187	81187	1	81187	81187	3032011	16.77	37.94	81187	-	81187	-	81187.0	2173.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	81187	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-150000.flye.medaka1x.contig_6	1	1	0	0	0	0	4153	4153	0	0	0	0	1	4153	4153	3032011	39.22	37.94	4153	-	4153	-	4153.0	5.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	4153	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-150000.flye.medaka1x.contig_7	1	1	1	1	1	0	49998	49998	49998	49998	49998	0	1	49998	49998	3032011	37.32	37.94	49998	-	49998	-	49998.0	824.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	49998	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-150000.flye.medaka1x.contig_8	1	1	1	1	1	0	25822	25822	25822	25822	25822	0	1	25822	25822	3032011	37.93	37.94	25822	-	25822	-	25822.0	219.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	25822	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-150000.flye.medaka1x.contig_9	1	1	1	1	0	0	12899	12899	12899	12899	0	0	1	12899	12899	3032011	36.31	37.94	12899	-	12899	-	12899.0	54.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	12899	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_10	1	1	1	1	1	1	151407	151407	151407	151407	151407	151407	1	151407	151407	3032011	38.03	37.94	151407	-	151407	-	151407.0	7560.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	151407	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_12	1	1	1	1	0	0	13045	13045	13045	13045	0	0	1	13045	13045	3032011	39.43	37.94	13045	-	13045	-	13045.0	56.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	13045	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_13	1	1	1	1	1	1	112472	112472	112472	112472	112472	112472	1	112472	112472	3032011	37.21	37.94	112472	-	112472	-	112472.0	4172.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	112472	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_14	1	1	1	1	1	1	187294	187294	187294	187294	187294	187294	1	187294	187294	3032011	38.65	37.94	187294	-	187294	-	187294.0	11569.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	187294	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_15	1	1	1	1	1	1	67173	67173	67173	67173	67173	67173	1	67173	67173	3032011	38.04	37.94	67173	-	67173	-	67173.0	1488.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	67173	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_16	1	1	1	1	0	0	23683	23683	23683	23683	0	0	1	23683	23683	3032011	38.70	37.94	23683	-	23683	-	23683.0	185.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	23683	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_17	1	1	1	1	1	1	89717	89717	89717	89717	89717	89717	1	89717	89717	3032011	38.56	37.94	89717	-	89717	-	89717.0	2654.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	89717	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_18	1	1	1	0	0	0	5144	5144	5144	0	0	0	1	5144	5144	3032011	39.35	37.94	5144	-	5144	-	5144.0	8.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	5144	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_1	1	1	1	1	1	0	49570	49570	49570	49570	49570	0	1	49570	49570	3032011	52.11	37.94	49570	-	49570	-	49570.0	810.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	49570	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_20	1	1	1	1	1	0	30068	30068	30068	30068	30068	0	1	30068	30068	3032011	37.71	37.94	30068	-	30068	-	30068.0	298.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	30068	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_21	1	1	1	1	1	1	67557	67557	67557	67557	67557	67557	1	67557	67557	3032011	38.44	37.94	67557	-	67557	-	67557.0	1505.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	67557	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_25	1	1	1	1	1	1	65872	65872	65872	65872	65872	65872	1	65872	65872	3032011	39.44	37.94	65872	-	65872	-	65872.0	1431.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	65872	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_26	1	1	1	1	1	1	96649	96649	96649	96649	96649	96649	1	96649	96649	3032011	39.75	37.94	96649	-	96649	-	96649.0	3080.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	96649	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_27	1	1	1	1	1	1	2718682	2718682	2718682	2718682	2718682	2718682	1	2718682	2718682	3032011	32.86	37.94	2718682	2718682	2718682	-	2718682.0	2437732.5	1	1	1	-	0	0	0	0	0	0	0	0 + 1 part	2718607	0.002	1.000	0.00	2666.67	0.00	75	75	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_29	1	1	1	1	1	1	67172	67172	67172	67172	67172	67172	1	67172	67172	3032011	39.17	37.94	67172	-	67172	-	67172.0	1488.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	67172	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_2	1	1	1	1	1	1	4765411	4765411	4765411	4765411	4765411	4765411	1	4765411	4765411	3032011	50.58	37.94	4765411	4765411	4765411	4765411	4765411.0	7489795.4	1	1	1	1	0	0	0	0	0	0	0	0 + 1 part	4765328	0.003	1.000	0.00	2409.64	0.00	83	83	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_31	1	1	0	0	0	0	2238	2238	0	0	0	0	1	2238	2238	3032011	48.61	37.94	2238	-	2238	-	2238.0	1.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	2238	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_32	1	1	1	1	1	1	80701	80701	80701	80701	80701	80701	1	80701	80701	3032011	38.07	37.94	80701	-	80701	-	80701.0	2148.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	80701	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_33	1	1	1	1	1	1	6792048	6792048	6792048	6792048	6792048	6792048	1	6792048	6792048	3032011	66.17	37.94	6792048	6792048	6792048	6792048	6792048.0	15214956.7	1	1	1	1	0	0	0	0	0	0	0	0 + 1 part	6791965	0.003	1.000	0.00	2409.64	0.00	83	83	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_34	1	1	1	1	0	0	24362	24362	24362	24362	0	0	1	24362	24362	3032011	38.45	37.94	24362	-	24362	-	24362.0	195.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	24362	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_35	1	1	1	1	1	0	47093	47093	47093	47093	47093	0	1	47093	47093	3032011	39.58	37.94	47093	-	47093	-	47093.0	731.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	47093	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_36	1	1	1	1	1	0	35077	35077	35077	35077	35077	0	1	35077	35077	3032011	38.04	37.94	35077	-	35077	-	35077.0	405.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	35077	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_37	1	1	1	1	1	1	4045566	4045566	4045566	4045566	4045566	4045566	1	4045566	4045566	3032011	43.94	37.94	4045566	4045566	4045566	4045566	4045566.0	5397937.0	1	1	1	1	0	0	0	0	0	0	0	0 + 1 part	4045484	0.003	1.000	0.00	0.00	0.00	82	82	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_38	1	1	1	1	1	0	38218	38218	38218	38218	38218	0	1	38218	38218	3032011	39.16	37.94	38218	-	38218	-	38218.0	481.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	38218	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_39	1	1	1	1	1	0	32411	32411	32411	32411	32411	0	1	32411	32411	3032011	38.05	37.94	32411	-	32411	-	32411.0	346.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	32411	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_3	1	1	1	0	0	0	5933	5933	5933	0	0	0	1	5933	5933	3032011	35.95	37.94	5933	-	5933	-	5933.0	11.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	5933	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_40	1	1	1	1	1	0	29917	29917	29917	29917	29917	0	1	29917	29917	3032011	37.88	37.94	29917	-	29917	-	29917.0	295.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	29917	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_41	1	1	1	1	0	0	22716	22716	22716	22716	0	0	1	22716	22716	3032011	37.65	37.94	22716	-	22716	-	22716.0	170.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	22716	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_42	1	1	1	1	0	0	11926	11926	11926	11926	0	0	1	11926	11926	3032011	41.92	37.94	11926	-	11926	-	11926.0	46.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	11926	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_43	1	1	1	1	1	1	2992029	2992029	2992029	2992029	2992029	2992029	1	2992029	2992029	3032011	37.95	37.94	2992029	2992029	2992029	2992029	2992029.0	2952574.2	1	1	1	1	1	1	2992029	0	0	0	0	0 + 0 part	0	98.682	1.000	0.00	0.27	0.80	2992029	2992029	2992029	2992029	2992029	2992029	2992029.0	2952574.2	1	1	1	1
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_45	1	1	1	1	1	1	61682	61682	61682	61682	61682	61682	1	61682	61682	3032011	38.47	37.94	61682	-	61682	-	61682.0	1254.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	61682	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_46	1	1	1	1	1	0	39974	39974	39974	39974	39974	0	1	39974	39974	3032011	37.14	37.94	39974	-	39974	-	39974.0	527.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	39974	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_47	1	1	1	1	1	1	109629	109629	109629	109629	109629	109629	1	109629	109629	3032011	37.97	37.94	109629	-	109629	-	109629.0	3963.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	109629	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_48	1	1	1	1	0	0	20154	20154	20154	20154	0	0	1	20154	20154	3032011	39.19	37.94	20154	-	20154	-	20154.0	134.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	20154	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_49	1	1	1	1	1	0	44877	44877	44877	44877	44877	0	1	44877	44877	3032011	38.78	37.94	44877	-	44877	-	44877.0	664.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	44877	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_50	1	1	1	1	1	1	4757887	4757887	4757887	4757887	4757887	4757887	1	4757887	4757887	3032011	52.18	37.94	4757887	4757887	4757887	4757887	4757887.0	7466163.1	1	1	1	1	0	0	0	0	0	0	1	0 + 1 part	4757721	0.005	1.000	0.00	2409.64	0.00	83	166	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_51	1	1	1	1	1	0	31468	31468	31468	31468	31468	0	1	31468	31468	3032011	39.13	37.94	31468	-	31468	-	31468.0	326.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	31468	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_52	1	1	0	0	0	0	4317	4317	0	0	0	0	1	4317	4317	3032011	36.69	37.94	4317	-	4317	-	4317.0	6.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	4317	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_53	1	1	1	1	1	0	35900	35900	35900	35900	35900	0	1	35900	35900	3032011	38.09	37.94	35900	-	35900	-	35900.0	425.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	35900	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_54	1	1	1	1	1	1	91542	91542	91542	91542	91542	91542	1	91542	91542	3032011	39.23	37.94	91542	-	91542	-	91542.0	2763.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	91542	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_55	1	1	1	1	1	1	105134	105134	105134	105134	105134	105134	1	105134	105134	3032011	38.09	37.94	105134	-	105134	-	105134.0	3645.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	105134	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_56	1	1	1	1	1	1	151395	151395	151395	151395	151395	151395	1	151395	151395	3032011	38.32	37.94	151395	-	151395	-	151395.0	7559.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	151395	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_57	1	1	1	1	1	0	38167	38167	38167	38167	38167	0	1	38167	38167	3032011	39.89	37.94	38167	-	38167	-	38167.0	480.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	38167	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_58	1	1	1	1	1	0	47929	47929	47929	47929	47929	0	1	47929	47929	3032011	38.56	37.94	47929	-	47929	-	47929.0	757.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	47929	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_59	1	1	1	1	1	0	31836	31836	31836	31836	31836	0	1	31836	31836	3032011	39.31	37.94	31836	-	31836	-	31836.0	334.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	31836	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_5	1	1	0	0	0	0	1919	1919	0	0	0	0	1	1919	1919	3032011	32.73	37.94	1919	-	1919	-	1919.0	1.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	1919	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_60	1	1	1	1	1	1	51177	51177	51177	51177	51177	51177	1	51177	51177	3032011	38.51	37.94	51177	-	51177	-	51177.0	863.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	51177	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_61	1	1	1	0	0	0	6017	6017	6017	0	0	0	1	6017	6017	3032011	50.42	37.94	6017	-	6017	-	6017.0	11.9	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	0.198	1.000	0.00	199.43	66.48	6017	6017	6017	-	6017	-	6017.0	11.9	1	-	1	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_62	1	1	1	1	1	1	2845396	2845396	2845396	2845396	2845396	2845396	1	2845396	2845396	3032011	37.52	37.94	2845396	2845396	2845396	2845396	2845396.0	2670266.8	1	1	1	1	0	0	0	0	0	0	0	0 + 1 part	2809628	1.180	1.000	0.00	0.00	2.80	35768	35768	-	-	-	-	449.6	421.9	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_63	1	1	1	1	1	1	106671	106671	106671	106671	106671	106671	1	106671	106671	3032011	38.36	37.94	106671	-	106671	-	106671.0	3752.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	106671	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_64	1	1	1	1	1	1	67003	67003	67003	67003	67003	67003	1	67003	67003	3032011	38.18	37.94	67003	-	67003	-	67003.0	1480.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	67003	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_65	1	1	1	1	1	1	68912	68912	68912	68912	68912	68912	1	68912	68912	3032011	39.08	37.94	68912	-	68912	-	68912.0	1566.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	68912	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_66	1	1	1	1	1	1	89118	89118	89118	89118	89118	89118	1	89118	89118	3032011	39.13	37.94	89118	-	89118	-	89118.0	2619.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	89118	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_67	1	1	1	1	1	0	46787	46787	46787	46787	46787	0	1	46787	46787	3032011	37.78	37.94	46787	-	46787	-	46787.0	722.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	46787	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_68	1	1	1	1	1	1	130440	130440	130440	130440	130440	130440	1	130440	130440	3032011	38.38	37.94	130440	-	130440	-	130440.0	5611.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	130440	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_69	1	1	1	1	1	1	75614	75614	75614	75614	75614	75614	1	75614	75614	3032011	38.63	37.94	75614	-	75614	-	75614.0	1885.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	75614	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_70	1	1	1	1	1	1	98422	98422	98422	98422	98422	98422	1	98422	98422	3032011	37.61	37.94	98422	-	98422	-	98422.0	3194.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	98422	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_71	1	1	1	1	1	1	84887	84887	84887	84887	84887	84887	1	84887	84887	3032011	38.65	37.94	84887	-	84887	-	84887.0	2376.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	84887	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_72	1	1	1	1	1	1	67577	67577	67577	67577	67577	67577	1	67577	67577	3032011	38.57	37.94	67577	-	67577	-	67577.0	1506.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	67577	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_73	1	1	1	1	1	0	32413	32413	32413	32413	32413	0	1	32413	32413	3032011	38.10	37.94	32413	-	32413	-	32413.0	346.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	32413	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_74	1	1	1	1	1	0	43364	43364	43364	43364	43364	0	1	43364	43364	3032011	38.49	37.94	43364	-	43364	-	43364.0	620.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	43364	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_75	1	1	1	1	1	1	100438	100438	100438	100438	100438	100438	1	100438	100438	3032011	39.01	37.94	100438	-	100438	-	100438.0	3327.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	100438	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_76	1	1	1	1	1	1	50171	50171	50171	50171	50171	50171	1	50171	50171	3032011	37.76	37.94	50171	-	50171	-	50171.0	830.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	50171	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_77	1	1	1	1	1	1	68258	68258	68258	68258	68258	68258	1	68258	68258	3032011	37.94	37.94	68258	-	68258	-	68258.0	1536.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	68258	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_78	1	1	1	1	1	1	54157	54157	54157	54157	54157	54157	1	54157	54157	3032011	38.17	37.94	54157	-	54157	-	54157.0	967.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	54157	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_79	1	1	1	1	0	0	16699	16699	16699	16699	0	0	1	16699	16699	3032011	36.36	37.94	16699	-	16699	-	16699.0	92.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	16699	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_80	1	1	1	1	1	1	69728	69728	69728	69728	69728	69728	1	69728	69728	3032011	38.29	37.94	69728	-	69728	-	69728.0	1603.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	69728	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-200000.flye.contig_81	1	1	1	1	1	0	47062	47062	47062	47062	47062	0	1	47062	47062	3032011	39.46	37.94	47062	-	47062	-	47062.0	730.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	47062	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
