Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.contig_88	1	1	1	1	0	0	12688	12688	12688	12688	0	0	1	12688	12688	6832199	32.53	66.14	12688	-	12688	-	12688.0	23.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	12688	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.contig_89	1	1	1	1	1	1	109762	109762	109762	109762	109762	109762	1	109762	109762	6832199	46.61	66.14	109762	-	109762	-	109762.0	1763.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	109762	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.contig_8	1	1	1	1	1	1	164152	164152	164152	164152	164152	164152	1	164152	164152	6832199	38.47	66.14	164152	-	164152	-	164152.0	3944.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	164152	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_10	1	1	1	1	1	1	928594	928594	928594	928594	928594	928594	1	928594	928594	6832199	38.17	66.14	928594	-	928594	-	928594.0	126209.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	928594	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_12	1	1	1	1	1	1	213662	213662	213662	213662	213662	213662	1	213662	213662	6832199	39.93	66.14	213662	-	213662	-	213662.0	6681.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	213662	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_18	1	1	1	1	1	1	109897	109897	109897	109897	109897	109897	1	109897	109897	6832199	38.15	66.14	109897	-	109897	-	109897.0	1767.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	109897	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_1	1	1	1	1	1	1	4764782	4764782	4764782	4764782	4764782	4764782	1	4764782	4764782	6832199	50.59	66.14	4764782	4764782	4764782	-	4764782.0	3322963.4	1	1	1	-	0	0	0	0	0	0	1	0 + 1 part	4764623	0.001	1.988	0.00	0.00	628.93	81	159	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_22	1	1	1	1	0	0	17458	17458	17458	17458	0	0	1	17458	17458	6832199	39.26	66.14	17458	-	17458	-	17458.0	44.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	17458	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_23	1	1	1	1	1	1	452863	452863	452863	452863	452863	452863	1	452863	452863	6832199	37.91	66.14	452863	-	452863	-	452863.0	30017.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	452863	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_26	1	1	1	1	1	1	491522	491522	491522	491522	491522	491522	1	491522	491522	6832199	38.08	66.14	491522	-	491522	-	491522.0	35361.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	491522	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_28	1	1	1	1	0	0	13915	13915	13915	13915	0	0	1	13915	13915	6832199	39.14	66.14	13915	-	13915	-	13915.0	28.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	13915	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_2	1	1	1	1	1	1	4757359	4757359	4757359	4757359	4757359	4757359	1	4757359	4757359	6832199	52.18	66.14	4757359	4757359	4757359	-	4757359.0	3312617.9	1	1	1	-	0	0	0	0	0	0	1	0 + 1 part	4757118	0.001	2.869	0.00	0.00	0.00	84	241	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_31	1	0	0	0	0	0	589	0	0	0	0	0	1	589	589	6832199	32.26	66.14	589	-	589	-	589.0	0.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	589	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_32	1	1	1	0	0	0	6004	6004	6004	0	0	0	1	6004	6004	6832199	36.56	66.14	6004	-	6004	-	6004.0	5.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	6004	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_33	1	1	1	1	1	1	311782	311782	311782	311782	311782	311782	1	311782	311782	6832199	38.98	66.14	311782	-	311782	-	311782.0	14227.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	311782	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_34	1	1	1	1	1	1	679255	679255	679255	679255	679255	679255	1	679255	679255	6832199	38.22	66.14	679255	-	679255	-	679255.0	67531.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	679255	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_35	1	1	1	1	1	1	558355	558355	558355	558355	558355	558355	1	558355	558355	6832199	38.16	66.14	558355	-	558355	-	558355.0	45631.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	558355	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_36	1	1	1	1	1	0	47625	47625	47625	47625	47625	0	1	47625	47625	6832199	39.14	66.14	47625	-	47625	-	47625.0	332.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	47625	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_37	1	1	1	1	1	1	6791699	6791699	6791699	6791699	6791699	6791699	1	6791699	6791699	6832199	66.18	66.14	6791699	6791699	6791699	6791699	6791699.0	6751439.1	1	1	1	1	1	1	6791699	0	0	0	0	0 + 0 part	0	99.415	0.994	0.00	2.47	14.44	6751710	6751710	6751710	6751710	6751710	6751710	6711956.5	6672169.2	1	1	1	1
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_38	1	1	1	1	1	1	434743	434743	434743	434743	434743	434743	1	434743	434743	6832199	38.35	66.14	434743	-	434743	-	434743.0	27663.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	434743	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_3	1	1	1	1	1	1	4044928	4044928	4044928	4044928	4044928	4044928	1	4044928	4044928	6832199	43.95	66.14	4044928	4044928	4044928	-	4044928.0	2394755.0	1	1	1	-	-	-	-	-	-	-	-	1 + 0 part	4044928	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_40	1	1	1	1	1	1	206708	206708	206708	206708	206708	206708	1	206708	206708	6832199	38.62	66.14	206708	-	206708	-	206708.0	6253.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	206708	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_42	1	1	1	1	1	1	298941	298941	298941	298941	298941	298941	1	298941	298941	6832199	38.50	66.14	298941	-	298941	-	298941.0	13080.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	298941	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_43	1	0	0	0	0	0	650	0	0	0	0	0	1	650	650	6832199	100.00	66.14	650	-	650	-	650.0	0.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	650	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_44	1	1	1	0	0	0	9272	9272	9272	0	0	0	1	9272	9272	6832199	45.07	66.14	9272	-	9272	-	9272.0	12.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	9272	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_46	1	1	0	0	0	0	2689	2689	0	0	0	0	1	2689	2689	6832199	41.80	66.14	2689	-	2689	-	2689.0	1.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	2689	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_48	1	1	1	1	1	0	29235	29235	29235	29235	29235	0	1	29235	29235	6832199	39.05	66.14	29235	-	29235	-	29235.0	125.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	29235	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_4	1	1	1	1	1	1	134143	134143	134143	134143	134143	134143	1	134143	134143	6832199	37.89	66.14	134143	-	134143	-	134143.0	2633.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	134143	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_50	1	1	1	1	1	1	519277	519277	519277	519277	519277	519277	1	519277	519277	6832199	38.55	66.14	519277	-	519277	-	519277.0	39467.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	519277	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_52	1	1	0	0	0	0	4707	4707	0	0	0	0	1	4707	4707	6832199	38.05	66.14	4707	-	4707	-	4707.0	3.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	4707	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_53	1	1	1	1	1	1	581469	581469	581469	581469	581469	581469	1	581469	581469	6832199	38.61	66.14	581469	-	581469	-	581469.0	49487.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	581469	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_54	1	1	1	1	1	1	253637	253637	253637	253637	253637	253637	1	253637	253637	6832199	38.91	66.14	253637	-	253637	-	253637.0	9416.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	253637	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_55	1	1	1	1	1	1	404393	404393	404393	404393	404393	404393	1	404393	404393	6832199	38.96	66.14	404393	-	404393	-	404393.0	23935.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	404393	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_56	1	1	1	1	1	1	549732	549732	549732	549732	549732	549732	1	549732	549732	6832199	38.60	66.14	549732	-	549732	-	549732.0	44232.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	549732	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_57	1	1	1	1	0	0	11727	11727	11727	11727	0	0	1	11727	11727	6832199	39.01	66.14	11727	-	11727	-	11727.0	20.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	11727	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_58	1	1	1	1	1	1	508228	508228	508228	508228	508228	508228	1	508228	508228	6832199	38.54	66.14	508228	-	508228	-	508228.0	37805.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	508228	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_59	1	1	1	1	1	1	75268	75268	75268	75268	75268	75268	1	75268	75268	6832199	38.73	66.14	75268	-	75268	-	75268.0	829.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	75268	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_5	1	1	1	0	0	0	7200	7200	7200	0	0	0	1	7200	7200	6832199	43.38	66.14	7200	-	7200	-	7200.0	7.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	7200	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_60	1	1	1	1	1	1	80917	80917	80917	80917	80917	80917	1	80917	80917	6832199	16.37	66.14	80917	-	80917	-	80917.0	958.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	80917	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_62	1	1	1	1	1	1	263550	263550	263550	263550	263550	263550	1	263550	263550	6832199	38.85	66.14	263550	-	263550	-	263550.0	10166.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	263550	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_63	1	1	1	1	1	1	343174	343174	343174	343174	343174	343174	1	343174	343174	6832199	38.55	66.14	343174	-	343174	-	343174.0	17237.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	343174	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_64	1	1	1	1	1	1	81729	81729	81729	81729	81729	81729	1	81729	81729	6832199	38.49	66.14	81729	-	81729	-	81729.0	977.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	81729	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_66	1	1	1	1	1	1	282376	282376	282376	282376	282376	282376	1	282376	282376	6832199	38.32	66.14	282376	-	282376	-	282376.0	11670.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	282376	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_67	1	1	1	1	1	1	57905	57905	57905	57905	57905	57905	1	57905	57905	6832199	38.30	66.14	57905	-	57905	-	57905.0	490.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	57905	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_68	1	1	1	1	0	0	17856	17856	17856	17856	0	0	1	17856	17856	6832199	37.89	66.14	17856	-	17856	-	17856.0	46.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	17856	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_69	1	1	1	1	0	0	23826	23826	23826	23826	0	0	1	23826	23826	6832199	37.48	66.14	23826	-	23826	-	23826.0	83.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	23826	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_6	1	1	1	1	1	1	2718294	2718294	2718294	2718294	2718294	2718294	1	2718294	2718294	6832199	32.85	66.14	2718294	-	2718294	-	2718294.0	1081514.5	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	2718196	0.001	1.000	0.00	3061.22	0.00	98	98	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_70	1	1	1	0	0	0	9124	9124	9124	0	0	0	1	9124	9124	6832199	43.82	66.14	9124	-	9124	-	9124.0	12.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	9124	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_73	1	1	1	1	1	1	237518	237518	237518	237518	237518	237518	1	237518	237518	6832199	37.95	66.14	237518	-	237518	-	237518.0	8257.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	237518	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_74	1	1	1	1	1	0	28067	28067	28067	28067	28067	0	1	28067	28067	6832199	41.03	66.14	28067	-	28067	-	28067.0	115.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	28067	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_75	1	1	1	1	1	1	243035	243035	243035	243035	243035	243035	1	243035	243035	6832199	38.27	66.14	243035	-	243035	-	243035.0	8645.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	243035	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_76	1	1	1	1	1	1	146888	146888	146888	146888	146888	146888	1	146888	146888	6832199	38.11	66.14	146888	-	146888	-	146888.0	3158.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	146888	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_77	1	1	1	0	0	0	6012	6012	6012	0	0	0	1	6012	6012	6832199	50.37	66.14	6012	-	6012	-	6012.0	5.3	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	5929	0.001	1.000	0.00	3614.46	0.00	83	83	-	-	-	-	1.1	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_78	1	1	1	1	1	1	2991658	2991658	2991658	2991658	2991658	2991658	1	2991658	2991658	6832199	37.96	66.14	2991658	-	2991658	-	2991658.0	1309976.1	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	2991575	0.001	1.000	0.00	2409.64	0.00	83	83	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_79	1	1	1	1	1	1	2844972	2844972	2844972	2844972	2844972	2844972	1	2844972	2844972	6832199	37.53	66.14	2844972	-	2844972	-	2844972.0	1184664.8	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	2844877	0.001	1.000	0.00	3157.89	0.00	95	95	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_7	1	1	1	1	1	1	851231	851231	851231	851231	851231	851231	1	851231	851231	6832199	37.88	66.14	851231	-	851231	-	851231.0	106055.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	851231	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_80	1	1	0	0	0	0	4438	4438	0	0	0	0	1	4438	4438	6832199	28.95	66.14	4438	-	4438	-	4438.0	2.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	4438	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_81	1	1	1	1	0	0	15946	15946	15946	15946	0	0	1	15946	15946	6832199	38.66	66.14	15946	-	15946	-	15946.0	37.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	15946	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_83	1	1	1	1	1	1	438241	438241	438241	438241	438241	438241	1	438241	438241	6832199	38.50	66.14	438241	-	438241	-	438241.0	28110.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	438241	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_85	1	1	1	1	1	1	106947	106947	106947	106947	106947	106947	1	106947	106947	6832199	38.02	66.14	106947	-	106947	-	106947.0	1674.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	106947	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_86	1	1	1	0	0	0	6201	6201	6201	0	0	0	1	6201	6201	6832199	39.41	66.14	6201	-	6201	-	6201.0	5.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	6201	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_87	1	1	1	1	1	0	49563	49563	49563	49563	49563	0	1	49563	49563	6832199	52.10	66.14	49563	-	49563	-	49563.0	359.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	49563	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_88	1	1	1	1	0	0	12723	12723	12723	12723	0	0	1	12723	12723	6832199	32.60	66.14	12723	-	12723	-	12723.0	23.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	12723	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_89	1	1	1	1	1	1	109993	109993	109993	109993	109993	109993	1	109993	109993	6832199	46.73	66.14	109993	-	109993	-	109993.0	1770.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	109993	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-1000000.flye.medaka1x.contig_8	1	1	1	1	1	1	164148	164148	164148	164148	164148	164148	1	164148	164148	6832199	38.71	66.14	164148	-	164148	-	164148.0	3943.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	164148	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-100000.flye.contig_10	1	1	1	1	1	1	4032783	4032783	4032783	4032783	4032783	4032783	1	4032783	4032783	6832199	43.95	66.14	4032783	4032783	4032783	-	4032783.0	2380395.9	1	1	1	-	-	-	-	-	-	-	-	1 + 0 part	4032783	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-100000.flye.contig_11	1	1	1	1	1	0	34444	34444	34444	34444	34444	0	1	34444	34444	6832199	37.59	66.14	34444	-	34444	-	34444.0	173.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	34444	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-100000.flye.contig_12	1	1	1	1	1	1	2342403	2342403	2342403	2342403	2342403	2342403	1	2342403	2342403	6832199	66.26	66.14	2342403	-	2342403	-	2342403.0	803087.2	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	34.303	0.999	0.00	506.15	639.61	2342206	2342206	2342206	-	2342206	-	2342009.0	802952.2	1	-	1	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-100000.flye.contig_14	1	1	1	1	1	1	1263075	1263075	1263075	1263075	1263075	1263075	1	1263075	1263075	6832199	67.11	66.14	1263075	-	1263075	-	1263075.0	233505.9	1	-	1	-	1	1	1263075	0	0	0	0	0 + 0 part	0	18.503	0.999	0.00	518.28	652.24	1098248	1263034	1098248	-	164786	-	976429.0	180513.3	1	-	2	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-100000.flye.contig_15	1	1	1	1	1	1	2237420	2237420	2237420	2237420	2237420	2237420	1	2237420	2237420	6832199	66.33	66.14	2237420	-	2237420	-	2237420.0	732714.1	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	32.659	0.999	0.00	530.59	677.76	2229978	2229978	2229978	-	2229978	-	2222560.8	727847.9	1	-	1	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-100000.flye.contig_16	1	1	1	1	1	0	35458	35458	35458	35458	35458	0	1	35458	35458	6832199	14.73	66.14	35458	-	35458	-	35458.0	184.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	35458	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.1.0-100000.flye.contig_19	1	1	1	1	1	1	52209	52209	52209	52209	52209	52209	1	52209	52209	6832199	18.58	66.14	52209	-	52209	-	52209.0	399.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	52209	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
