Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-90000.flye.medaka1x.contig_7	1	1	1	1	1	1	2991046	2991046	2991046	2991046	2991046	2991046	1	2991046	2991046	1479262	37.97	37.87	2991046	2991046	2991046	2991046	2991046.0	6047851.0	1	1	1	1	-	-	-	-	-	-	-	1 + 0 part	2991046	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-90000.flye.medaka1x.contig_8	1	1	1	1	1	1	2718479	2718479	2718479	2718479	2718479	2718479	1	2718479	2718479	1479262	32.85	37.87	2718479	2718479	2718479	2718479	2718479.0	4995820.9	1	1	1	1	-	-	-	-	-	-	-	1 + 0 part	2718479	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-90000.flye.medaka1x.contig_9	1	1	0	0	0	0	4769	4769	0	0	0	0	1	4769	4769	1479262	43.66	37.87	4769	-	4769	-	4769.0	15.4	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	4435	0.023	1.003	0.00	3892.22	598.80	334	334	-	-	-	-	23.4	0.1	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.contig_10	1	1	0	0	0	0	4160	4160	0	0	0	0	1	4160	4160	1479262	46.85	37.87	4160	-	4160	-	4160.0	11.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	4160	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.contig_11	1	1	1	1	1	1	64236	64236	64236	64236	64236	64236	1	64236	64236	1479262	39.35	37.87	64236	-	64236	-	64236.0	2789.4	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	62142	0.142	1.000	0.00	2435.53	525.31	2094	2094	-	-	-	-	68.3	3.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.contig_12	1	1	1	1	1	1	88826	88826	88826	88826	88826	88826	1	88826	88826	1479262	37.76	37.87	88826	-	88826	-	88826.0	5333.8	1	-	1	-	0	0	0	0	0	0	1	0 + 1 part	81739	0.478	1.002	0.00	1128.83	409.20	4991	7087	-	-	-	-	329.9	19.8	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.contig_17	1	1	1	0	0	0	7445	7445	7445	0	0	0	1	7445	7445	1479262	35.84	37.87	7445	-	7445	-	7445.0	37.5	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	0.501	1.000	0.00	40.51	175.53	7406	7406	7406	-	7406	-	7367.2	37.1	1	-	1	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.contig_18	1	1	1	1	1	0	45841	45841	45841	45841	45841	0	1	45841	45841	1479262	38.59	37.87	45841	-	45841	-	45841.0	1420.6	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	3.072	1.009	0.00	1073.35	1123.52	45838	45838	45838	-	45838	-	45835.0	1420.4	1	-	1	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.contig_19	1	1	1	1	0	0	13584	13584	13584	13584	0	0	1	13584	13584	1479262	37.32	37.87	13584	-	13584	-	13584.0	124.7	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	0.916	1.001	0.00	324.20	405.25	13572	13572	13572	-	13572	-	13560.0	124.5	1	-	1	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.contig_1	1	1	1	1	1	1	4045494	4045494	4045494	4045494	4045494	4045494	1	4045494	4045494	1479262	43.94	37.87	4045494	4045494	4045494	4045494	4045494.0	11063639.6	1	1	1	1	-	-	-	-	-	-	-	1 + 0 part	4045494	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.contig_20	1	1	1	1	1	1	2845418	2845418	2845418	2845418	2845418	2845418	1	2845418	2845418	1479262	37.52	37.87	2845418	2845418	2845418	2845418	2845418.0	5473272.2	1	1	1	1	-	-	-	-	-	-	-	1 + 0 part	2845418	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.contig_21	1	1	1	1	0	0	17605	17605	17605	17605	0	0	1	17605	17605	1479262	40.85	37.87	17605	-	17605	-	17605.0	209.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	17605	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.contig_22	1	1	1	1	1	1	59122	59122	59122	59122	59122	59122	1	59122	59122	1479262	38.21	37.87	59122	-	59122	-	59122.0	2362.9	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	59044	0.005	1.000	0.00	0.00	0.00	78	78	-	-	-	-	0.1	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.contig_23	1	1	1	1	0	0	10734	10734	10734	10734	0	0	1	10734	10734	1479262	38.39	37.87	10734	-	10734	-	10734.0	77.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	10734	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.contig_24	1	1	1	1	0	0	14632	14632	14632	14632	0	0	1	14632	14632	1479262	38.85	37.87	14632	-	14632	-	14632.0	144.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	14632	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.contig_25	1	1	1	1	1	1	51557	51557	51557	51557	51557	51557	1	51557	51557	1479262	39.39	37.87	51557	-	51557	-	51557.0	1796.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	51557	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.contig_26	1	1	1	0	0	0	6032	6032	6032	0	0	0	1	6032	6032	1479262	50.28	37.87	6032	-	6032	-	6032.0	24.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	6032	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.contig_27	1	1	1	1	1	1	2992042	2992042	2992042	2992042	2992042	2992042	1	2992042	2992042	1479262	37.95	37.87	2992042	2992042	2992042	2992042	2992042.0	6051879.5	1	1	1	1	-	-	-	-	-	-	-	1 + 0 part	2992042	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.contig_28	1	1	1	1	1	0	39011	39011	39011	39011	39011	0	1	39011	39011	1479262	38.59	37.87	39011	-	39011	-	39011.0	1028.8	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	38784	0.015	0.996	0.00	3524.23	440.53	227	227	-	-	-	-	1.3	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.contig_29	1	1	1	1	0	0	19262	19262	19262	19262	0	0	1	19262	19262	1479262	39.97	37.87	19262	-	19262	-	19262.0	250.8	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	19181	0.006	0.988	0.00	0.00	1234.57	81	81	-	-	-	-	0.3	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.contig_2	1	1	1	1	1	1	6791976	6791976	6791976	6791976	6791976	6791976	1	6791976	6791976	1479262	66.18	37.87	6791976	6791976	6791976	6791976	6791976.0	31185103.1	1	1	1	1	-	-	-	-	-	-	-	1 + 0 part	6791976	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.contig_32	1	1	1	1	1	1	81189	81189	81189	81189	81189	81189	1	81189	81189	1479262	16.62	37.87	81189	-	81189	-	81189.0	4456.0	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	81117	0.005	1.000	0.00	0.00	0.00	72	72	-	-	-	-	0.1	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.contig_33	1	1	1	1	1	0	49571	49571	49571	49571	49571	0	1	49571	49571	1479262	52.11	37.87	49571	-	49571	-	49571.0	1661.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	49571	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.contig_34	1	1	1	1	1	1	110007	110007	110007	110007	110007	110007	1	110007	110007	1479262	46.72	37.87	110007	-	110007	-	110007.0	8180.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	110007	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.contig_35	1	1	1	1	1	0	27407	27407	27407	27407	27407	0	1	27407	27407	1479262	43.80	37.87	27407	-	27407	-	27407.0	507.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	27407	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.contig_36	1	1	1	0	0	0	5007	5007	5007	0	0	0	1	5007	5007	1479262	45.20	37.87	5007	-	5007	-	5007.0	16.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	5007	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.contig_37	1	1	1	1	1	1	50180	50180	50180	50180	50180	50180	1	50180	50180	1479262	37.80	37.87	50180	-	50180	-	50180.0	1702.2	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	3.364	1.004	0.00	1221.20	1071.05	49951	49951	49951	-	49951	-	49723.0	1686.7	1	-	1	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.contig_38	1	1	1	1	0	0	12737	12737	12737	12737	0	0	1	12737	12737	1479262	32.65	37.87	12737	-	12737	-	12737.0	109.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	12737	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.contig_39	1	1	1	1	1	1	51167	51167	51167	51167	51167	51167	1	51167	51167	1479262	38.49	37.87	51167	-	51167	-	51167.0	1769.8	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	50829	0.022	1.021	0.00	2071.01	1479.29	338	338	-	-	-	-	2.2	0.1	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.contig_3	1	1	1	1	1	1	62227	62227	62227	62227	62227	62227	1	62227	62227	1479262	38.46	37.87	62227	-	62227	-	62227.0	2617.7	1	-	1	-	0	0	0	0	0	0	1	0 + 1 part	61826	0.027	1.002	0.00	498.75	249.38	323	401	-	-	-	-	1.8	0.1	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.contig_40	1	1	1	1	1	0	33434	33434	33434	33434	33434	0	1	33434	33434	1479262	38.75	37.87	33434	-	33434	-	33434.0	755.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	33434	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.contig_5	1	1	1	1	1	1	4757951	4757951	4757951	4757951	4757951	4757951	1	4757951	4757951	1479262	52.18	37.87	4757951	4757951	4757951	4757951	4757951.0	15303643.1	1	1	1	1	-	-	-	-	-	-	-	1 + 0 part	4757951	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.contig_6	1	1	1	1	1	1	4765386	4765386	4765386	4765386	4765386	4765386	1	4765386	4765386	1479262	50.58	37.87	4765386	4765386	4765386	4765386	4765386.0	15351508.9	1	1	1	1	-	-	-	-	-	-	-	1 + 0 part	4765386	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.contig_7	1	1	1	1	1	1	2718706	2718706	2718706	2718706	2718706	2718706	1	2718706	2718706	1479262	32.86	37.87	2718706	2718706	2718706	2718706	2718706.0	4996655.3	1	1	1	1	-	-	-	-	-	-	-	1 + 0 part	2718706	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.contig_8	1	1	0	0	0	0	1446	1446	0	0	0	0	1	1446	1446	1479262	40.11	37.87	1446	-	1446	-	1446.0	1.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	1446	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.contig_9	1	1	1	0	0	0	8893	8893	8893	0	0	0	1	8893	8893	1479262	39.71	37.87	8893	-	8893	-	8893.0	53.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	8893	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.medaka1x.contig_10	1	1	0	0	0	0	4152	4152	0	0	0	0	1	4152	4152	1479262	46.58	37.87	4152	-	4152	-	4152.0	11.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	4152	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.medaka1x.contig_11	1	1	1	1	1	1	63970	63970	63970	63970	63970	63970	1	63970	63970	1479262	38.98	37.87	63970	-	63970	-	63970.0	2766.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	63970	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.medaka1x.contig_12	1	1	1	1	1	1	88732	88732	88732	88732	88732	88732	1	88732	88732	1479262	37.64	37.87	88732	-	88732	-	88732.0	5322.5	1	-	1	-	0	0	0	0	0	0	1	0 + 1 part	81622	0.478	1.005	0.00	2644.16	646.98	5020	7110	-	-	-	-	333.2	20.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.medaka1x.contig_17	1	1	1	0	0	0	7481	7481	7481	0	0	0	1	7481	7481	1479262	35.45	37.87	7481	-	7481	-	7481.0	37.8	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	0.501	1.005	0.00	1948.40	779.36	7442	7442	7442	-	7442	-	7403.2	37.4	1	-	1	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.medaka1x.contig_18	1	1	1	1	1	0	45562	45562	45562	45562	45562	0	1	45562	45562	1479262	38.12	37.87	45562	-	45562	-	45562.0	1403.3	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	3.072	1.002	0.00	1079.92	1068.94	45559	45559	45559	-	45559	-	45556.0	1403.1	1	-	1	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.medaka1x.contig_19	1	1	1	1	0	0	13565	13565	13565	13565	0	0	1	13565	13565	1479262	37.15	37.87	13565	-	13565	-	13565.0	124.4	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	0.916	1.000	0.00	317.27	368.92	13553	13553	13553	-	13553	-	13541.0	124.2	1	-	1	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.medaka1x.contig_1	1	1	1	1	1	1	4045579	4045579	4045579	4045579	4045579	4045579	1	4045579	4045579	1479262	43.94	37.87	4045579	4045579	4045579	4045579	4045579.0	11064104.6	1	1	1	1	-	-	-	-	-	-	-	1 + 0 part	4045579	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.medaka1x.contig_20	1	1	1	1	1	1	2845439	2845439	2845439	2845439	2845439	2845439	1	2845439	2845439	1479262	37.52	37.87	2845439	2845439	2845439	2845439	2845439.0	5473353.0	1	1	1	1	-	-	-	-	-	-	-	1 + 0 part	2845439	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.medaka1x.contig_21	1	1	1	1	0	0	17516	17516	17516	17516	0	0	1	17516	17516	1479262	40.89	37.87	17516	-	17516	-	17516.0	207.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	17516	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.medaka1x.contig_22	1	1	1	1	1	1	59037	59037	59037	59037	59037	59037	1	59037	59037	1479262	38.07	37.87	59037	-	59037	-	59037.0	2356.2	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	58959	0.005	1.000	0.00	0.00	0.00	78	78	-	-	-	-	0.1	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.medaka1x.contig_23	1	1	1	1	0	0	10683	10683	10683	10683	0	0	1	10683	10683	1479262	38.08	37.87	10683	-	10683	-	10683.0	77.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	10683	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.medaka1x.contig_24	1	1	1	1	0	0	14568	14568	14568	14568	0	0	1	14568	14568	1479262	38.82	37.87	14568	-	14568	-	14568.0	143.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	14568	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.medaka1x.contig_25	1	1	1	1	1	1	51321	51321	51321	51321	51321	51321	1	51321	51321	1479262	39.08	37.87	51321	-	51321	-	51321.0	1780.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	51321	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.medaka1x.contig_26	1	1	1	0	0	0	6032	6032	6032	0	0	0	1	6032	6032	1479262	50.28	37.87	6032	-	6032	-	6032.0	24.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	6032	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.medaka1x.contig_27	1	1	1	1	1	1	2992059	2992059	2992059	2992059	2992059	2992059	1	2992059	2992059	1479262	37.95	37.87	2992059	2992059	2992059	2992059	2992059.0	6051948.2	1	1	1	1	-	-	-	-	-	-	-	1 + 0 part	2992059	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.medaka1x.contig_28	1	1	1	1	1	0	38813	38813	38813	38813	38813	0	1	38813	38813	1479262	38.05	37.87	38813	-	38813	-	38813.0	1018.4	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	38544	0.018	0.993	0.00	2230.48	743.49	269	269	-	-	-	-	1.9	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.medaka1x.contig_29	1	1	1	1	0	0	19191	19191	19191	19191	0	0	1	19191	19191	1479262	39.57	37.87	19191	-	19191	-	19191.0	249.0	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	19110	0.006	0.988	0.00	0.00	1234.57	81	81	-	-	-	-	0.3	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.medaka1x.contig_2	1	1	1	1	1	1	6791712	6791712	6791712	6791712	6791712	6791712	1	6791712	6791712	1479262	66.17	37.87	6791712	6791712	6791712	6791712	6791712.0	31182678.9	1	1	1	1	-	-	-	-	-	-	-	1 + 0 part	6791712	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.medaka1x.contig_32	1	1	1	1	1	1	81178	81178	81178	81178	81178	81178	1	81178	81178	1479262	16.73	37.87	81178	-	81178	-	81178.0	4454.8	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	81106	0.005	1.000	0.00	0.00	0.00	72	72	-	-	-	-	0.1	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.medaka1x.contig_33	1	1	1	1	1	0	49572	49572	49572	49572	49572	0	1	49572	49572	1479262	52.11	37.87	49572	-	49572	-	49572.0	1661.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	49572	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.medaka1x.contig_34	1	1	1	1	1	1	110007	110007	110007	110007	110007	110007	1	110007	110007	1479262	46.73	37.87	110007	-	110007	-	110007.0	8180.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	110007	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.medaka1x.contig_35	1	1	1	1	1	0	27409	27409	27409	27409	27409	0	1	27409	27409	1479262	43.77	37.87	27409	-	27409	-	27409.0	507.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	27409	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.medaka1x.contig_36	1	1	1	0	0	0	5007	5007	5007	0	0	0	1	5007	5007	1479262	45.18	37.87	5007	-	5007	-	5007.0	16.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	5007	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.medaka1x.contig_37	1	1	1	1	1	0	49994	49994	49994	49994	49994	0	1	49994	49994	1479262	37.35	37.87	49994	-	49994	-	49994.0	1689.6	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	3.364	1.000	0.00	1227.77	1016.78	49765	49765	49765	-	49765	-	49537.0	1674.2	1	-	1	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.medaka1x.contig_38	1	1	1	1	0	0	12736	12736	12736	12736	0	0	1	12736	12736	1479262	32.66	37.87	12736	-	12736	-	12736.0	109.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	12736	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.medaka1x.contig_39	1	1	1	1	1	1	50949	50949	50949	50949	50949	50949	1	50949	50949	1479262	38.25	37.87	50949	-	50949	-	50949.0	1754.8	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	50639	0.021	0.987	0.00	2580.65	2903.23	310	310	-	-	-	-	1.9	0.1	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.medaka1x.contig_3	1	1	1	1	1	1	61933	61933	61933	61933	61933	61933	1	61933	61933	1479262	38.09	37.87	61933	-	61933	-	61933.0	2593.0	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	61609	0.022	1.000	0.00	0.00	0.00	324	324	-	-	-	-	1.7	0.1	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.medaka1x.contig_40	1	1	1	1	1	0	33362	33362	33362	33362	33362	0	1	33362	33362	1479262	38.66	37.87	33362	-	33362	-	33362.0	752.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	33362	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.medaka1x.contig_5	1	1	1	1	1	1	4757997	4757997	4757997	4757997	4757997	4757997	1	4757997	4757997	1479262	52.18	37.87	4757997	4757997	4757997	4757997	4757997.0	15303939.0	1	1	1	1	-	-	-	-	-	-	-	1 + 0 part	4757997	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.medaka1x.contig_6	1	1	1	1	1	1	4765432	4765432	4765432	4765432	4765432	4765432	1	4765432	4765432	1479262	50.58	37.87	4765432	4765432	4765432	4765432	4765432.0	15351805.3	1	1	1	1	-	-	-	-	-	-	-	1 + 0 part	4765432	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.medaka1x.contig_7	1	1	1	1	1	1	2718688	2718688	2718688	2718688	2718688	2718688	1	2718688	2718688	1479262	32.86	37.87	2718688	2718688	2718688	2718688	2718688.0	4996589.1	1	1	1	1	-	-	-	-	-	-	-	1 + 0 part	2718688	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.medaka1x.contig_8	1	1	0	0	0	0	1446	1446	0	0	0	0	1	1446	1446	1479262	40.11	37.87	1446	-	1446	-	1446.0	1.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	1446	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-100000.flye.medaka1x.contig_9	1	1	1	0	0	0	8843	8843	8843	0	0	0	1	8843	8843	1479262	39.09	37.87	8843	-	8843	-	8843.0	52.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	8843	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.contig_100	1	1	1	1	0	0	15733	15733	15733	15733	0	0	1	15733	15733	1479262	36.76	37.87	15733	-	15733	-	15733.0	167.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	15733	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_hac@v4.0.0-10000.flye.contig_101	1	1	1	1	1	0	27885	27885	27885	27885	27885	0	1	27885	27885	1479262	52.00	37.87	27885	-	27885	-	27885.0	525.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	27885	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
